Zona Protejata,Latitude,Longitude,Mai multe detalii
Cheile Lucavei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Jirlău - Vișani,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Iezerul Latorița,45.36968435,23.6996237868424,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Seaca Optășani,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Balta Cehei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Padurea Lepșa - Zboina,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Valea Cheii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Rădmănești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Popovăț,45.171053,21.9288169,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Bârzavița,45.3227700289407,21.860766151538,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Izvoarele Carașului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Globului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Coronini - Bedina,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Molhașurile din Valea Izbucelor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Seimenii Mari,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Baciului,46.7800862840204,23.5206036571415,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Liliecilor,46.5652744,23.673386,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cetatea Histria,44.5471225,28.7714831,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Blocurile de calcar de la Bădila,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Brădeanu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer de la Zorlențu Mare,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Mare din Valea Firii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Balta Lată,43.8117792,23.0246261661585,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Padina Tătarului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Canaraua Fetii,44.079324,27.644047573391,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Turbăria Lăptici,45.3712217,25.4363502,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Sodomului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Balta Neagră,44.6972832,26.3048166,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Cizmei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tinovul Mohoș,46.1331883,25.903576806766,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Muntele Oslea,45.1923635091026,22.8712719372201,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cascada de apa termală,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Zeicului,45.2809968,22.8979857,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Tăii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Fânețele seculare Valea lui David,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Vârghișului și peșterile din chei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Național Ceahlău,46.9567805,25.9592494975329,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lentila 204 Brusturi - Cornet,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
"Strate tip pentru ""Formațiunea de Șupan",,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Săritoarea Bohodeiului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Fâneața Valea Roșie,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Sighiștelului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pietrele Boghii,46.6066406,22.6930614,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera lui Micula,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Legiilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer din Valea Lionii - Peștiș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pârâul Pețea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Toplița,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Râpa cu Păpuși,47.0448613,24.4663757,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Râpa Mare,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Vulcanii Noroioși La Gloduri,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Stânca bazaltică de la Rupea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Crovul de la Larion,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Bârlogul Ursului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Detunata Goala,46.2778343,23.1982803,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Oul Arșiței,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tuful de la Valea Uzului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația de arini Dofteana,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul Ghețarul Borțig,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Depresiunea Bălileasa,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Vâlsanului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Ciurului Izbuc,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Coloanele de bazalt de la Racoș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Liciovacea,44.9936353,21.9113943,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ducin,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Vulcanii Noroioși Pâclele Mici,45.3586259,26.7120303269366,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Zona carstică Cheile Dâmbovița - Dâmbovicioara,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul Câmpeneasa cu Izbucul Boiu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera cu Apă din Valea Leșului,46.8247536,22.5562691,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
La Sărătură,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana cu narcise de pe Șesul Văii Budacului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Zagra,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana cu narcise de la Goroniște,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Iadei cu Syringa josichaea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Galbena IV,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Tudora,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Dobreștilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
"Pădurea ""Lacurile Bisoca",,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Platoul Meledic,45.49350555,26.6169529777047,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Valea Cetății,45.5825744,25.4966635,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cotul Turzunului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația Cheile Nerei - Beușnița,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ogașul Slătinic,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Belareca,44.9778015,22.360604,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cetățile Ponorului,46.56272605,22.7012236711514,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Vârful Biserica Moțului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cariera Corabia,43.7828285,24.5204799110927,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
"Piatra Albă ""La Grunj",45.4898383,26.6401360632543,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Rătei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Iezer,47.59818785,24.6459805600171,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Ezerișel,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cuptor - Brădișoru de Jos,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer de la Târnova,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer de la Valea Pai,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Complexul lacustru Preajba - Făcăi,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lunca Joasă a Prutului,45.7658645,28.1471457846492,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Grindul Chituc,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pajiștea Gogoșu - Ștefanel,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Zârna,45.58903825,24.8618063100358,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Defileul Crișului Negru la Borz,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer de la Delinești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Turenilor,46.6076894,23.7074762,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valu lui Traian,44.1636798,28.4706714,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Urșilor și Peștera Cocora,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Vlășcuța,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Sărăturile și Ocna Veche,46.57807685,23.802973758353,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Plaiul Domnesc,45.5356454163328,25.9229027623149,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Farcu,46.8171943,22.4237024,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Zărneștilor,45.5247922,25.2809644,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Râpa Neagra,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Credința,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Berești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Rea - Radovan,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Buha,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Izvorul de la Corbii Ciungi,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Fântânița Murfatlar,44.1602148,28.3881771486371,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Ionele,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Râurile Desnățui și Terpezița amonte de Fântâne,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Melcului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Cloșanilor,45.0920275,22.7603298,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tinovul de la Plăieșii de Jos,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Muierii,45.1897365000649,23.7545904857513,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Gornăcelu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Tismana - Pocruia,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul Licaș,46.8139855,25.7352232,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul și Peștera Bolii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Făgetul Secular Humosu,47.49944595,26.7222259605456,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mlaștina cea Mare,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Șugău,46.6814776,25.6747967,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Săulești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Calcarele de la Fața Fetii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Scaunul Rotund,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Lazului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Țesna,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Padurea Pojoga,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația de stejar pufos,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Vânători-Neamț,47.2358382,26.2274038,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Smeilor de la Onceasa,46.6571882,22.7655004,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Șugăului,46.8249924987971,25.849660589026,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Măgurici,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Enisala,44.8785704,28.8188637,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Goșman,46.71358625,26.2169323705131,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tișița,45.8452967,27.2105426,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cascada Putnei,45.9296669,26.598711,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Vederoasa,44.2246912,27.8693124160331,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Canton Hațiș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Lunca Mureșului,46.1578699,21.2735966,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul cu Fluturi,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Neajlovului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Surduc,45.75810715,22.1481266378817,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Chervant - Priopcea,45.1117680936274,28.2659987862162,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Lunca Joasă a Prutului Inferior,45.7658645,28.1471457846492,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Muntele Consul,45.074930731872,28.487397160803,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Casimcea,44.7139884,28.379287,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Cetate,47.0732785,24.5902898370863,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Războieni,47.2170752,27.0465727,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana cu narcise de la Negrileasa,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Luncile Prigoanei,45.5827416,23.5694611,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poienile cu narcise din Tecșești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cracul Găioara,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Muntele de Sare Slanic Prahova,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tinoavele din Munții Oaș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Bavna,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Vulcanii Noroioși Hașag,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Oglănicului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Tomii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Mândruțului,46.4623543,22.8879594,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Coiba Mică,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera din Peretele Dârninii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Călugărească,44.548202,27.3142889896758,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Fața Virului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Corbului,46.298298,23.1358632,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Balta Șoimoș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Pagodelor,45.26985445,24.1289320597817,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Muntele Stogu,45.2848632,24.1309469,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Epuran,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cornetul Văii și Valea Mănăstirii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Căldarea Gâlcescu,45.34911365,23.6118091895024,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Braniștea Catârilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Plaiul Hoților,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Crujana,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pintenii din Coasta Jinei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Liliecilor de la Mănăstirea Bistrița,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația faunistică Brateș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Rotundu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mlaștinile Satchinez,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Măgura - Târgu Ocna,46.2796215,26.6076016,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Pleșu,45.6085396,22.3641889,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Nebunu,45.25057375,29.0040727831559,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Complexul Vătafu - Lunguleț,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dăncioanea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Troianu,44.0213483,25.0115928356798,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Complexul carstic din Valea Ponorului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Buciaș,46.0875323,26.5804059,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana Muntioru,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera cu Lac,45.2703781,24.1272987,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Silea,44.60995855,24.1849349873202,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cindrel,45.5786137,23.8018644,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Insula Mare Cenad,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Mălușteni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Veche de la Mănăstirea Bistrița,45.19486515,24.0330242593563,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Seaca,45.2644612,24.4082007,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Sterpu - Dealul Negru,45.50430295,24.0579048102289,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Voivodeasa,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Insula Ceaplace,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile și Peștera Pătrunsa,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Defileul Deda-Toplița,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Traian,45.03026645,28.2155157411004,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Poșegii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Stejarișul de baltă Panic,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Ghețarul de la Vârtop,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Calcarele cu orbitoline de la Piatra Corbului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Bulbuci,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Iezerul Șurianul,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Izbucul Cotețul Dobreștilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Pociovaliștei,46.500088,23.4248837342804,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peșterile Lucia,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Grohotișului,46.1579601,23.4158122,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Gălzii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Balta Rovina,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Șesul Craiului - Scărița - Belioara,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pârâul Bobii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera lui Duțu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Poarta lui Ionele,46.4668283,22.8384334,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul cu două intrări,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Fânațele seculare Frumoasa,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tinovul Poiana Stampei,47.2933844460894,25.12076394533,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mlaștinile Murani,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Grindul și Lacul Răducu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația de liliac Valea Oilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Tisa Mare,44.64318315,24.1588896949782,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Nemira,46.256073,26.3238323,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Liliecilor,46.5652744,23.673386,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lunca Siretului,47.3064721,26.6948441,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Cuejdel,47.03522555,26.2162109051278,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Munteanu - Murgoci,45.2707883503646,24.1267015409794,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația Cristești,45.5191195,23.7857651011223,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Exploratorii '85,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Zăval,43.8471731,23.8420785,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera cu Perle,45.2698608,24.1279668,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealurile Beștepe,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Cefa,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Seaca - Movileni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ostrovul Gâsca,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Putna - Vrancea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Rodeanu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Colțanii Mari,44.6878068,28.3788847,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul cu Melci,46.3659135,22.8751971,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Văii Morilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Iezerul Ighiel,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Huda lui Papară,46.3808093,23.4620463,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Bulzul Gălzii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Ceții,46.2658527,23.486301,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Izbucul Tăuzului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Padurea Sâc,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera de sub Zgurăști,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dosul Laurului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Arboretul Macea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Silosului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Microrelieful carstic de la Cetațeni,45.21583895,25.2083705919403,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Sinesie,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Molhașurile Căpățânei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pajiștea cu narcise Bătești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana cu narcise Tomnatec - Sehleanu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Complexul Periteașca - Leahova,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Potcoava,45.23299885,28.8675543329533,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piramidele din Valea Stăncioiului,45.1116773,24.4133466,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tigăile din Ciucaș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Runc,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Munții Colții lui Barbeș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mlaștina Vermeș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Răchitișul Mare,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
